player_id,national_team_name,national_team_id,full name,born,age,batting style,playing role,2024_neg_batting_clutch_metric,2024_matches_played,2024_pos_batting_clutch_metric,2023_pos_batting_clutch_metric,2023_matches_played,2023_neg_batting_clutch_metric,2022_neg_batting_clutch_metric,2022_matches_played,2022_pos_batting_clutch_metric,2021_neg_batting_clutch_metric,2021_matches_played,2020_neg_batting_clutch_metric,2020_matches_played,2020_pos_batting_clutch_metric,2019_neg_batting_clutch_metric,2019_matches_played,2019_pos_batting_clutch_metric,fielding position,2016_neg_batting_clutch_metric,2016_matches_played,2016_pos_batting_clutch_metric,2015_pos_batting_clutch_metric,2015_matches_played,2015_neg_batting_clutch_metric,2014_neg_batting_clutch_metric,2014_matches_played,2013_neg_batting_clutch_metric,2013_matches_played,2013_pos_batting_clutch_metric,2012_pos_batting_clutch_metric,2012_matches_played,2012_neg_batting_clutch_metric,2011_pos_batting_clutch_metric,2011_matches_played,2011_neg_batting_clutch_metric,bowling style,2021_pos_batting_clutch_metric,2018_pos_batting_clutch_metric,2018_matches_played,2018_neg_batting_clutch_metric,2024_neg_bowling_clutch_metric,2023_neg_bowling_clutch_metric,2022_neg_bowling_clutch_metric,2022_pos_bowling_clutch_metric,2020_neg_bowling_clutch_metric,2020_pos_bowling_clutch_metric,2018_pos_bowling_clutch_metric,2018_neg_bowling_clutch_metric,2017_neg_batting_clutch_metric,2017_matches_played,2017_pos_batting_clutch_metric,2017_pos_bowling_clutch_metric,2024_pos_bowling_clutch_metric,2023_pos_bowling_clutch_metric,2021_neg_bowling_clutch_metric,2021_pos_bowling_clutch_metric,2016_pos_bowling_clutch_metric,2016_neg_bowling_clutch_metric,2015_neg_bowling_clutch_metric,2015_pos_bowling_clutch_metric,2014_pos_batting_clutch_metric,2014_pos_bowling_clutch_metric,2014_neg_bowling_clutch_metric,2013_pos_bowling_clutch_metric,2012_pos_bowling_clutch_metric,2012_neg_bowling_clutch_metric,2011_neg_bowling_clutch_metric,2011_pos_bowling_clutch_metric,2019_pos_bowling_clutch_metric,education,also known as,nicknames,height,2017_neg_bowling_clutch_metric,2019_neg_bowling_clutch_metric,2009_neg_batting_clutch_metric,2009_matches_played,2009_neg_bowling_clutch_metric,2009_pos_bowling_clutch_metric,2010_pos_batting_clutch_metric,2010_matches_played,2013_neg_bowling_clutch_metric,2010_neg_batting_clutch_metric,2010_neg_bowling_clutch_metric,2010_pos_bowling_clutch_metric,2008_pos_batting_clutch_metric,2008_matches_played,2008_pos_bowling_clutch_metric,2008_neg_bowling_clutch_metric,2008_neg_batting_clutch_metric,2009_pos_batting_clutch_metric,2007_neg_batting_clutch_metric,2007_matches_played,2007_neg_bowling_clutch_metric,2007_pos_batting_clutch_metric,2007_pos_bowling_clutch_metric,other,died
391832,west,4,roston lamar chase,"march 22, 1992, barbados",32y 90d,right hand bat,allrounder,,11.0,380.88592,281.75599,5.0,,-28.58139730728339,5.0,,-43.32941176470588,5.0,,,,,,,,,,,,,,,,,,,,,,,,,right arm offbreak,42.18536,,,,-1.0434065934065935,-3.4782608695652173,-3.8168394055549357,,,,,,,,,,2.0899586305572884,0.4440447248241436,-7.6183382985766315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669365,england,1,philip dean salt,"august 28, 1996, bodelwyddan, north wales",27y 297d,right hand bat,wicketkeeper batter,-15.813079812926475,6.0,398.43411,150.19509299999999,8.0,-78.03248914070733,-61.106873983547274,12.0,320.790302,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"reeds school, surrey",,,,,,,,,,,,,,,,,,,,,,,,,,,,
308967,england,1,joseph charles buttler,"september 08, 1990, taunton, somerset",33y 286d,right hand bat,wicketkeeper batter,-16.5,6.0,280.648441,191.673645,10.0,-63.04411437131826,-60.40572475092792,14.0,826.4439279999999,-98.90201068432364,14.0,-7.040000000000001,8.0,421.913629,,,,wicketkeeper,-49.83789948722124,10.0,308.105142,269.56345999999996,3.0,,-95.66909735772137,12.0,-44.472695922765475,5.0,149.92365,440.92315,13.0,-87.39696018031317,,1.0,-2.420020166834724,,415.3675920000001,322.80251499999997,9.0,-52.54210492551145,,,,,,,,,-44.35107242669699,5.0,102.084,,,,,,,,,,86.894128,,,,,,,,,"king's college, taunton",,,,,,,,,,,,,,,,,,,,,,,,,,,,
8917,england,1,moeen munir ali,"june 18, 1987, birmingham",37y 2d,left hand bat,batting allrounder,-15.469136728418212,8.0,226.2905,118.83960000000002,18.0,-77.87085503723215,-90.08037023764037,40.0,769.8622059999999,-44.06889418505824,15.0,-35.843762408579266,16.0,518.2615719999999,,,,,-66.69357636705303,15.0,136.70649999999998,71.36370000000001,6.0,,-57.28321986373241,12.0,,,,,,,,,,right arm offbreak,335.91426799999994,183.72664999999998,6.0,-13.628571428571428,-4.311377245508982,-30.153028493096446,-40.16478102805992,2.7240065357939978,-9.536328320909568,0.719133450403649,0.20785690026038722,-5.906832298136645,-27.780851234049358,5.0,,0.5705607476635515,1.0820275682080664,0.9557975962223562,-1.1187845303867405,2.48187201721647,1.4431897243786853,-9.687133575055856,,1.1874673089125551,29.851779999999998,0.7666562214998949,-22.1942953417295,,,,,,,moseley school,,moe,6ft ,-9.930898861060278,,,,,,,,,,,,,,,,,,,,,,,,
297433,england,1,jonathan marc bairstow,"september 26, 1989, bradford, yorkshire",34y 268d,right hand bat,wicketkeeper batter,-26.813572542901714,6.0,397.89763800000003,118.08891000000001,4.0,-13.38965904186448,-6.870758427879457,3.0,119.27682,-100.2389422762845,17.0,-51.82311065872478,10.0,549.4856669999999,-7.81,7.0,491.5076889999999,wicketkeeper,,,,33.49185000000001,1.0,,,,-3.716645489199492,2.0,129.44218,387.11369,10.0,-76.9060833221085,17.304191999999997,2.0,-2.9333333333333336,right arm medium,460.0358959999999,155.656275,4.0,-30.957728757583375,,,,,,,,,-22.304711716359076,3.0,16.911872,,,,,,,,,,,,,,,,,,,,,bluey,,,,,,,,,,,,,,,,,,,,,,,,,,
461632,england,1,reece james william topley,"february 21, 1994, ipswich, suffolk",30y 120d,right hand bat,bowler,,4.0,,,4.0,-6.76,-40.88705882352941,21.0,,,,,,,,,,,-5.793333333333333,5.0,,,2.0,,,,,,,,,,,,,left arm fast medium,,,,,,-1.4455782312925174,-29.755921590297653,4.078032117530998,,,,,,,,,1.8381616081054555,0.8567351262134142,,,0.1408433734939759,-16.986888036858904,,0.7053998351581015,,,,,,,,,,,,,6ft 7in,,,,,,,,,,,,,,,,,,,,,,,,,
351588,england,1,mark andrew wood,"january 11, 1990, ashington, northumberland",34y 161d,right hand bat,bowler,,4.0,,,1.0,,,7.0,,-13.424999999999999,9.0,,6.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,right arm fast,,,4.0,-16.864814098655263,-10.21317365269461,-3.79746835443038,-5.13495951456123,2.253521303289882,-9.267438660857602,1.2268014416413862,,-5.577604273679885,,1.0,,0.8126373626373626,1.884487203577737,,-17.293124822612413,1.8087478300603088,,,,0.3964300539643006,,,,,,,,,0.8035190615835777,ashington high school,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669855,england,1,jofra chioke archer,"april 01, 1995, bridgetown, barbados",29y 80d,right hand bat,bowler,,7.0,192.21405000000001,,4.0,-5.85,,,,-26.96923076923077,7.0,,6.0,,,1.0,,,,,,,,,,,,,,,,,,,,right arm fast,,,,,-3.353293413173653,-7.241483618763962,,,-8.702040816326532,1.7599090704100524,,,,,,,3.4123890101732655,,-7.945520984260477,0.8680911680911682,,,,,,,,,,,,,0.5276967930029155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
662973,england,1,samuel matthew curran,"june 03, 1998, northampton",26y 17d,left hand bat,allrounder,,2.0,,,18.0,-82.8006042255648,-54.200975214854296,30.0,309.871078,-40.20664277200052,13.0,,5.0,119.34885000000003,-28.024622515562893,8.0,202.76029199999996,,,,,,,,,,,,,,,,,,,left arm medium fast,164.0874,,,,,-38.323208627346276,-43.841737442697266,6.052913450587521,,1.0797207982250052,,,,,,,0.707435565620619,1.1426867871706015,-12.84367815277576,1.7369474112190455,,,,,,,,,,,,,0.8393608327559702,wellington college,,,,,-5.538348082595871,,,,,,,,,,,,,,,,,,,,,,,
244497,england,1,adil usman rashid,"february 17, 1988, bradford, yorkshire",36y 124d,right hand bat,bowler,,6.0,,,16.0,-19.495,-35.45852353523535,30.0,45.66383999999999,-68.175,20.0,-22.675,14.0,14.2317,-4.6861874474978995,8.0,,,-28.039585452764847,14.0,0.09351999999999999,259.316755,6.0,,,,,,,,,,,,,legbreak,50.5008,124.73647999999999,13.0,-28.771662452320747,-4.910179640718563,-31.366092988061986,-47.369129853966605,4.751715520095458,-11.107074188204393,3.272950596149269,2.8157461424598242,-14.05840851341148,-12.983333333333334,5.0,,,4.10178847212781,1.65429065660241,-13.223185181875436,6.992463971988257,1.1793403163538285,-10.722133817972686,,1.187010342701869,,,,,,,,,2.203441661923283,,,"dilly, hoover",5ft 8in,-17.383552171271575,-5.689001264222504,-19.355028115600888,7.0,-32.01208487873345,0.18954918032786885,,,,,,,,,,,,,,,,,,,
403902,england,1,liam stephen livingstone,"august 04, 1993, barrow-in-furness, cumberland",30y 321d,right hand bat,batting allrounder,-18.333333333333336,7.0,241.07078,236.612142,13.0,-35.14600230093752,-59.08547771229713,25.0,444.0850719999999,-34.722189772736016,17.0,,,,,,,,,,,,,,,,,,,,,,,,,"right arm offbreak, legbreak",458.57294,,,,-3.5928143712574854,-14.18016184554152,-39.27347956366705,0.9230248960620226,,,,,-22.633418043202035,2.0,0.0724,,0.8710693877018504,0.5530189025284884,-9.317150120295974,2.1409910788848405,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379143,south,3,quinton de kock,"december 17, 1992, johannesburg, gauteng",31y 186d,left hand bat,wicketkeeper batter,-49.19115496787941,8.0,163.98449,125.05349999999999,3.0,-62.325,-97.06613871635611,14.0,318.012411,-119.32596662028539,14.0,-103.51496365983287,9.0,193.47956,-29.973225794181598,3.0,12.632862,wicketkeeper,-96.3834090263128,7.0,125.99678999999999,92.43574000000001,2.0,,-117.46184913519883,10.0,-28.56045696731148,7.0,218.95930699999997,44.32539,3.0,-52.08,,,,,518.465338,283.141296,4.0,,,,,,,,,,,2.0,52.389599999999994,,,,,,,,,,95.74090600000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269280,south,3,reeza raphael hendricks,"august 14, 1989, kimberley, cape province",34y 311d,right hand bat,opening batter,-43.6720454078983,10.0,84.38204499999999,234.67176999999998,8.0,-69.22191482815735,-13.792027260261822,7.0,314.447806,-157.32251678828342,16.0,-58.94072088164151,3.0,26.054199999999998,-46.66559920640745,8.0,205.570989,,,,,38.419875,2.0,-28.875,-29.048940194193143,3.0,,,,,,,,,,right arm offbreak,358.82652999999993,285.799192,5.0,-34.10523920956838,-13.307217043941412,,,,,,,,-55.12,4.0,111.95689999999996,,,,-7.777777777777778,,,,,,0.02289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600498,south,3,aiden kyle markram,"october 04, 1994, centurion",29y 260d,right hand bat,opening batter,-18.431963814549565,7.0,100.31412,197.83870499999998,14.0,-59.210017200378125,-55.86348186779479,13.0,415.42690999999996,-107.47136232466613,24.0,,,,,2.0,40.9968,,,,,,,,,,,,,,,,,,,right arm offbreak,485.85972,,,,,-26.876750737915575,-5.949787986943656,0.47693404634581116,,,,,,,,,0.45638947256430035,0.4915486695712106,-27.817323305691616,0.4871130104383599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321777,south,3,david andrew miller,"june 10, 1989, pietermaritzburg, natal",35y 10d,left hand bat,middle order batter,-17.115,5.0,93.19805600000001,133.94444,5.0,-40.70339744798542,-77.82767423231358,13.0,537.4924159999999,-82.24775828746168,15.0,-44.093513477998016,6.0,107.7494,-33.30992858761629,6.0,138.31554,,-74.75497508355363,7.0,279.09543799999994,96.86656799999999,7.0,-52.283605224119825,-78.88626466416108,9.0,-27.162563143037552,6.0,240.66350999999997,100.29012,2.0,-18.381392722267318,41.621608,3.0,-20.759193218357204,right arm offbreak,561.791661,262.09856399999995,7.0,-26.436943329744544,,,,,,,,,-65.9890252129298,10.0,429.04837999999995,,,,,,,,,,195.47463999999997,,,,,,,,,,,,,,,,,,,246.12954599999998,5.0,,,,,,,,,,,,,,,,,
436757,south,3,heinrich klaasen,"july 30, 1991, pretoria, transvaal",32y 326d,right hand bat,wicketkeeper batter,-18.367675466838374,5.0,142.491778,203.73415,5.0,-40.542500000000004,-33.415230714575365,9.0,323.267821,-120.0763503769325,12.0,-59.53778563231121,5.0,,-11.75,3.0,77.82623999999998,wicketkeeper,,,,,,,,,,,,,,,,,,right arm offbreak,235.90400999999997,339.56222399999996,6.0,-30.098039215686274,,,,,-9.281767955801106,,,,,,,,,,,,,,,,,,,,,,,,,high school menlopark,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595978,south,3,tristan stubbs,"august 14, 2000",23y 311d,right hand bat,batter,-23.377953831443786,5.0,139.093166,64.97694,4.0,-29.000036325895177,-31.71606484851879,10.0,379.209785,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,right arm offbreak,,,,,,,-14.35897435897436,,,,,,,,,,,,,,,,,,,,,,,,,,,knysna primary school,,,,,,,,,,,,,,,,,,,,,,,,,,,,
696401,south,3,marco jansen,"may 01, 2000",24y 50d,right hand bat,bowling allrounder,,8.0,64.30237,,4.0,-3.051266213712168,-3.02497361941611,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,left arm medium fast,,,,,-10.426853707414832,-5.243009320905459,-6.321292775665399,,,,,,,,,,0.7970332907316335,0.9121501272264632,,,,,,,,,,,,,,,,laerskool goudkop,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550215,south,3,kagiso rabada,"may 25, 1995, johannesburg",29y 26d,left hand bat,bowler,,6.0,0.04025,,2.0,,-62.39645631643845,18.0,0.04872,-38.93297126871519,22.0,-21.814189761176507,8.0,,-20.1,4.0,,,-40.8,9.0,,,7.0,-11.863852070037638,,2.0,,,,,,,,,,right arm fast,247.039425,0.0588,3.0,,-3.857715430861724,-3.488372093023256,-30.39282109719081,1.6863936103834751,-30.24953289696455,0.3295099061522419,0.4888339004021034,,,,,,1.8074439912182587,0.2326565143824027,-52.83276715990026,2.422223867745607,1.2397971397939822,-13.783105336393781,-10.004888182818037,1.030413832300752,,0.11978021978021977,-3.23495145631068,,,,,,0.33746192893401017,,,,,,-10.414881184261784,,,,,,,,,,,,,,,,,,,,,,,
267724,south,3,keshav athmanand maharaj,"february 07, 1990, durban, natal",34y 134d,right hand bat,bowler,,6.0,17.01762,,4.0,-17.613956558390267,-41.88175461896351,20.0,,-11.8,9.0,,,,,,,,,,,,,,,,,,,,,,,,,slow left arm orthodox,,,,,-4.041416165664662,-10.821671455938699,-21.690146802406055,2.6309060827062827,,,,,,,,,0.9588724593582796,,-20.67090472243577,1.1433787462983003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
481979,south,3,anrich arno nortje,"november 16, 1993",30y 217d,right hand bat,bowler,,7.0,,,3.0,-35.7,-36.108,16.0,,-15.840633625345014,15.0,-4.6426160654016355,5.0,,,1.0,,,,,,,,,,,,,,,,,,,,right arm fast,0.12490000000000001,,,,-15.23974845593212,-4.398294573643411,-25.95124425995846,2.970522773512493,-11.409662100381393,0.3700234192037471,,,,,,,1.340961318975224,,-13.632757435702034,2.640468016139692,,,,,,,,,,,,,,,,,,,-4.768211920529802,,,,,,,,,,,,,,,,,,,,,,,
379145,south,3,tabraiz shamsi,"february 18, 1990, johannesburg, gauteng",34y 123d,right hand bat,bowler,,2.0,,,8.0,-10.84,-16.751460163716622,15.0,,-33.78,26.0,-8.213333333333333,11.0,,-14.1,8.0,,,,,,,,,,,,,,,,,,,,left arm wrist spin,0.0668,0.0588,9.0,-17.5,,-16.66047439678361,-38.98145878422856,2.9555769009974635,-19.45536010711267,0.3988117864577273,1.2412302353757234,-6.848168070638384,,2.0,,0.15343915343915343,0.960934029969376,0.7429435131831675,-25.960128980481212,5.376609502618285,,,,,,,,,,,,,1.6137014460068508,,,,,-2.127777777777778,-12.16633168156347,,,,,,,,,,,,,,,,,,,,,,,
348133,united,11,steven ryan taylor,"november 09, 1993, hialeah, florida",30y 224d,left hand bat,opening batter,-25.377704909979617,15.0,267.78607,,,,-15.272879467509583,7.0,145.02832,,7.0,,,,-76.80820217491808,12.0,25.876432,,,,,,,,,,,,,,,,,,,right arm offbreak,218.14317999999997,,,,-5.8988764044943816,,-5.709219858156029,0.1313813813813814,,,,,,,,,2.0366084743347033,,,2.6026224001971867,,,,,,,,,,,,,1.0697435897435899,,,,,,-23.176970694538937,,,,,,,,,,,,,,,,,,,,,,,
485379,united,11,andries gustav stephanus gous,"november 24, 1993, welkom",30y 209d,right hand bat,wicketkeeper,-31.783631249768696,9.0,301.29559,,,,,,,,,,,,,,,wicketkeeper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
348129,united,11,nitish roenick kumar,"may 21, 1994, scarborough, ontario",30y 30d,right hand bat,top order batter,-34.24765279389478,7.0,227.736968,,,,,,,,,,,,-135.0249152796654,19.0,,,,,,,,,,,-9.050815623427397,2.0,,,4.0,-29.143882529402077,,,,right arm offbreak,,,,,-2.0754716981132075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ronnie, tendulkar",,,-31.915209363847286,,,,,,,,,,,,,,,,,,,,,,,
957645,united,11,aaron jones,"october 19, 1994, queens, new york",29y 245d,right hand bat,top order batter,-63.08897876643074,10.0,303.602714,,,,-19.062335337547914,9.0,82.54329999999999,,8.0,,,,-73.89017207858953,9.0,18.842,,,,,,,,,,,,,,,,,,,legbreak googly,200.65901399999998,,,,,,-12.873986294401053,0.4914388710225639,,,,,,,,,,,,0.8843927768735953,,,,,,,,,,,,,1.1917383512544804,,,,,,-18.0,,,,,,,,,,,,,,,,,,,,,,,
277662,united,11,corey james anderson,"december 13, 1990, christchurch, canterbury",33y 190d,left hand bat,batting allrounder,-34.53333333333333,13.0,227.31477199999998,,,,,,,,,,,,,,,,-65.70624809657538,16.0,,,,,-104.41817809006558,17.0,-4.725,3.0,,,4.0,-8.602232246174944,,,,left arm medium fast,,,2.0,-31.944099378881987,-13.59341894060995,,,,,,,,-31.641893097060994,4.0,,,0.8386618805495373,,,,,-49.793024741519226,,,,,-51.71777922586794,,,-10.393246033054588,,,,,,,,,,,,,,,,-5.945525850112392,,,,,,,,,,,,,,,,
647771,united,11,shayan jahangir,"december 24, 1994, karachi",29y 179d,right hand bat,batter,-54.974509231151835,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,right arm medium fast,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
