year,match_id,espn_match_id,scorecard_link,live_score_link,match_overs_link,tournament_link,tournament_id,tournament,team1,team1_id,team2,team2_id,match_details,date,venue_name,venue_link,venue_id,match_result,winner,winner_id,winning_team_1_or_2,team1_overs,team2_overs,team1_runs,team1_wickets,team1_runrate,team2_runs,team2_wickets,team2_runrate,team1_batters_used,team2_batters_used,team1_bowlers_used,team2_bowlers_used,team1_batsmen_clutch_metric,team2_batsmen_clutch_metric,team1_bowlers_clutch_metric,team2_bowlers_clutch_metric,team1_batsmen_left_handers,team1_batsmen_left_hander_runs_scored,team1_batsmen_left_hander_stamina,team1_batsmen_left_hander_balls,team1_batsmen_left_hander_boundaries,team1_batsmen_right_handers,team1_batsmen_right_hander_runs_scored,team1_batsmen_right_hander_stamina,team1_batsmen_right_hander_balls,team1_batsmen_right_hander_boundaries,team2_batsmen_left_handers,team2_batsmen_left_hander_runs_scored,team2_batsmen_left_hander_stamina,team2_batsmen_left_hander_balls,team2_batsmen_left_hander_boundaries,team2_batsmen_right_handers,team2_batsmen_right_hander_runs_scored,team2_batsmen_right_hander_stamina,team2_batsmen_right_hander_balls,team2_batsmen_right_hander_boundaries,team1_bowlers_left_hand_quicks,team1_bowlers_left_hand_quick_overs,team1_bowlers_left_hand_quick_wickets,team1_bowlers_left_hand_quick_dot_balls,team1_bowlers_left_hand_quick_runs_conceded,team1_bowlers_left_hand_quick_boundaries_conceded,team1_bowlers_left_hand_quick_extras_conceded,team1_bowlers_right_hand_quicks,team1_bowlers_right_hand_quick_overs,team1_bowlers_right_hand_quick_wickets,team1_bowlers_right_hand_quick_dot_balls,team1_bowlers_right_hand_quick_runs_conceded,team1_bowlers_right_hand_quick_boundaries_conceded,team1_bowlers_right_hand_quick_extras_conceded,team1_bowlers_spinners,team1_bowlers_spinner_overs,team1_bowlers_spinner_wickets,team1_bowlers_spinner_dot_balls,team1_bowlers_spinner_runs_conceded,team1_bowlers_spinner_boundaries_conceded,team1_bowlers_spinner_extras_conceded,team2_bowlers_left_hand_quicks,team2_bowlers_left_hand_quick_overs,team2_bowlers_left_hand_quick_wickets,team2_bowlers_left_hand_quick_dot_balls,team2_bowlers_left_hand_quick_runs_conceded,team2_bowlers_left_hand_quick_boundaries_conceded,team2_bowlers_left_hand_quick_extras_conceded,team2_bowlers_right_hand_quicks,team2_bowlers_right_hand_quick_overs,team2_bowlers_right_hand_quick_wickets,team2_bowlers_right_hand_quick_dot_balls,team2_bowlers_right_hand_quick_runs_conceded,team2_bowlers_right_hand_quick_boundaries_conceded,team2_bowlers_right_hand_quick_extras_conceded,team2_bowlers_spinners,team2_bowlers_spinner_overs,team2_bowlers_spinner_wickets,team2_bowlers_spinner_dot_balls,team2_bowlers_spinner_runs_conceded,team2_bowlers_spinner_boundaries_conceded,team2_bowlers_spinner_extras_conceded,team1_player_ids,team2_player_ids,team1_batsmen_count,team1_bowler_count,team1_allrounder_count,team2_batsmen_count,team2_bowler_count,team2_allrounder_count,team1_pp_runs_scored,team1_middle_runs_scored,team1_death_runs_scored,team1_pp_run_rate,team1_middle_run_rate,team1_death_run_rate,team1_pp_wickets_lost,team1_middle_wickets_lost,team1_death_wickets_lost,team2_pp_runs_scored,team2_middle_runs_scored,team2_death_runs_scored,team2_pp_run_rate,team2_middle_run_rate,team2_death_run_rate,team2_pp_wickets_lost,team2_middle_wickets_lost,team2_death_wickets_lost
2023,2368,1407102,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-kenya-12th-match-1407102/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-kenya-12th-match-1407102/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-kenya-12th-match-1407102/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Kenya,26,Namibia,28,"[""12th Match, Windhoek, November 27, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 27, 2023",Windhoek,/cricket-grounds/united-cricket-club-ground-windhoek-58679,58679,Namibia won by 6 wickets (with 28 balls remaining),Namibia,28,team2,20,15.2,104,6,5.20,106,4,6.91,8,6,6,6,-120.60549104400431,143.18625600000001,-30.12735849056604,2.5087073644398936,4,53,-4,69,3,4,43,-4,51,5,3,64,-3,52,7,3,36,-3,40,4,2,4.2,1,12,25,3,0,2,6.0,0,17,38,2,4,2,5.0,3,9,43,6,0,2,7.0,3,20,38,3,0,1,4.0,1,13,21,2,1,3,9.0,2,27,38,3,0,"['473378', '24752', '348016', '1342166', '1107656', '308515', '1107669', '1178080', '308418', '440162', '1107667']","['833777', '595790', '519070', '482478', '1071473', '553821', '308410', '330223', '596664', '221140', '524075']",3,4,3,4,4,3,21,51,32,3.5,5.666666666666667,6.4,1,2,3,37,63,6,6.166666666666667,7.0,3.0,2,2,0
2023,2370,1407100,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/nigeria-vs-uganda-14th-match-1407100/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/nigeria-vs-uganda-14th-match-1407100/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/nigeria-vs-uganda-14th-match-1407100/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Nigeria,122,Uganda,35,"[""14th Match, Windhoek, November 27, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 27, 2023",Windhoek,/cricket-grounds/united-cricket-club-ground-windhoek-58679,58679,Uganda won by 9 wickets (with 15 balls remaining),Uganda,35,team2,19.1,17.3,99,10,5.16,100,1,5.71,11,3,7,6,-32.93133932999085,13.237493,-14.950570342205324,1.4696527392491328,3,20,-3,21,1,8,73,-8,94,7,1,6,-1,13,1,2,88,-2,92,12,2,4.0,0,12,27,5,0,2,6.0,1,19,25,2,1,3,7.3,0,23,46,6,2,1,4.0,3,14,21,3,0,3,7.1,2,25,33,3,2,3,9.0,3,24,52,3,1,"['1089932', '403321', '1283583', '1158760', '1143140', '1280658', '1276635', '637526', '1143139', '1143137', '1155526']","['531312', '1151337', '233528', '1129565', '1178061', '731523', '928109', '1280690', '420492', '1151338', '420490']",0,1,0,5,3,3,37,52,18,6.166666666666667,5.777777777777778,3.6,2,2,6,29,46,25,4.833333333333333,5.111111111111111,6.25,1,0,0
2023,2367,1389392,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-2nd-t20i-1389392/full-scorecard,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-2nd-t20i-1389392/live-cricket-score,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-2nd-t20i-1389392/match-overs-comparison,/series/australia-in-india-2023-24-1389381,1389381,Australia tour of India,India,6,Australia,2,"['2nd T20I (N), Thiruvananthapuram, November 26, 2023, Australia tour of India']","Nov 26, 2023",Thiruvananthapuram,/cricket-grounds/greenfield-international-stadium-thiruvananthapuram-1120086,1120086,India won by 44 runs,India,6,team1,20,20,235,4,11.75,191,9,9.55,6,11,5,6,655.3774000000001,-111.46517385449324,1.8236080025786678,-31.980569948186528,4,143,93,68,25,2,77,113,53,7,1,42,39,23,5,10,139,171,98,19,1,4.0,1,8,46,7,1,2,8.0,4,16,84,11,4,2,8.0,4,20,57,6,1,0,0.0,0,0,0,0,0,3,10.0,4,17,128,19,8,3,10.0,0,14,105,13,4,"['1151278', '1060380', '720471', '446507', '723105', '1170265', '554691', '1175441', '1125976', '926851', '917159']","['267192', '605575', '662235', '325026', '325012', '892749', '230193', '398666', '826915', '379504', '1170471']",6,5,0,7,4,0,77,87,71,12.833333333333334,9.666666666666666,14.2,1,0,3,53,96,42,8.833333333333334,10.666666666666666,8.4,3,3,3
2023,2365,1407099,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/uganda-vs-zimbabwe-10th-match-1407099/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/uganda-vs-zimbabwe-10th-match-1407099/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/uganda-vs-zimbabwe-10th-match-1407099/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Zimbabwe,9,Uganda,35,"[""10th Match, Windhoek, November 26, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 26, 2023",Windhoek,/cricket-grounds/united-cricket-club-ground-windhoek-58679,58679,Uganda won by 5 wickets (with 5 balls remaining),Uganda,35,team2,20,19.1,136,7,6.80,138,5,7.20,9,7,7,6,-130.7213220395196,241.69320000000002,-36.31304347826087,2.0139290499110905,5,48,-5,49,6,4,82,-4,72,10,3,55,-3,38,8,4,74,-4,77,10,1,4.0,2,-1,24,-1,0,2,8.0,0,-2,56,-2,0,4,7.1,1,-4,50,-4,1,1,4.0,3,-1,14,-1,0,3,10.0,1,-3,71,-3,2,3,9.0,2,-3,58,-3,1,"['465327', '946507', '55870', '299572', '495964', '571703', '1045883', '938959', '806241', '827051', '425639']","['531312', '1151337', '233528', '1178061', '1129565', '731523', '928109', '420490', '420492', '1151338', '1280690']",5,4,2,5,3,3,35,52,49,5.833333333333333,5.777777777777778,9.8,1,3,3,25,70,43,4.166666666666667,7.777777777777778,8.6,2,2,1
2023,2364,1407097,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-rwanda-9th-match-1407097/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-rwanda-9th-match-1407097/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-rwanda-9th-match-1407097/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Namibia,28,Rwanda,140,"[""9th Match, Windhoek, November 25, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 25, 2023",Windhoek,/cricket-grounds/wanderers-cricket-ground-windhoek-58678,58678,Namibia won by 68 runs (DLS method),Namibia,28,team1,20,10,207,3,10.35,46,5,4.60,5,7,6,6,284.66639999999995,-138.48753411497697,6.100554683989344,-38.404255319148945,2,69,-2,43,8,3,126,-3,79,17,0,0,0,0,0,7,42,-7,60,3,1,1.0,1,3,4,0,0,3,3.0,1,5,26,3,2,3,7.0,2,26,17,0,0,0,0.0,0,0,0,0,0,3,11.0,2,15,122,15,6,3,9.0,1,18,84,10,1,"['833777', '595790', '519070', '482478', '553821', '221140', '1069820', '1071473', '330223', '524075', '596664']","['1151256', '1093631', '1155597', '1280665', '1151255', '1151257', '1155599', '1400992', '1280671', '807509', '1151261']",3,5,3,1,1,0,53,87,67,8.833333333333334,9.666666666666666,0.0,0,2,1,25,21,0,4.166666666666667,5.25,0.0,3,2,0
2023,2362,1407095,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-uganda-7th-match-1407095/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-uganda-7th-match-1407095/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-uganda-7th-match-1407095/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Uganda,35,Namibia,28,"[""7th Match, Windhoek, November 24, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 24, 2023",Windhoek,/cricket-grounds/wanderers-cricket-ground-windhoek-58678,58678,Namibia won by 6 wickets (with 18 balls remaining),Namibia,28,team2,19.4,17,114,10,5.79,116,4,6.82,11,6,6,6,-37.592320944911684,134.725008,-32.090407470288625,1.933983112478461,3,19,-3,22,2,8,87,-8,96,6,3,53,-3,47,5,3,59,-3,55,6,1,3.0,0,3,30,3,0,2,6.0,1,15,40,3,2,3,8.0,3,25,46,5,1,3,9.0,3,24,46,3,0,1,3.4,4,13,17,2,0,2,7.0,3,17,43,3,0,"['531312', '1151337', '233528', '1380565', '1178061', '1129565', '731523', '420492', '26139', '1151338', '420490']","['833777', '595790', '541991', '482478', '519070', '553821', '330223', '596664', '221140', '524075', '1071473']",5,3,3,4,4,3,35,50,29,5.833333333333333,5.555555555555555,5.8,2,6,2,46,49,21,7.666666666666667,5.444444444444445,7.0,2,1,1
2023,2360,1389391,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-1st-t20i-1389391/full-scorecard,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-1st-t20i-1389391/live-cricket-score,https://www.espncricinfo.com/series/australia-in-india-2023-24-1389381/india-vs-australia-1st-t20i-1389391/match-overs-comparison,/series/australia-in-india-2023-24-1389381,1389381,Australia tour of India,Australia,2,India,6,"['1st T20I (N), Visakhapatnam, November 23, 2023, Australia tour of India']","Nov 23, 2023",Visakhapatnam,/cricket-grounds/dr-y-s-rajasekhara-reddy-aca-vdca-cricket-stadium-visakhapatnam-58547,58547,India won by 2 wickets (with 1 ball remaining),India,6,team2,20,19.5,208,3,10.40,209,8,10.53,5,10,6,5,-173.0164295106572,769.23756,-36.12571428571428,1.7425005871913983,0,0,0,0,0,5,201,187,121,33,6,115,126,77,17,4,80,83,43,13,1,4.0,1,11,25,3,0,3,10.5,1,21,123,18,11,2,5.0,3,7,60,9,2,1,4.0,0,10,41,7,4,2,8.0,1,18,79,13,1,2,8.0,1,17,86,13,0,"['267192', '605575', '662235', '325012', '892749', '1124283', '230193', '398666', '826915', '272477', '1170471']","['1151278', '1060380', '720471', '446507', '1170265', '723105', '554691', '1175441', '1125976', '926851', '917159']",6,4,1,6,5,0,40,111,57,6.666666666666667,12.333333333333334,11.4,1,0,2,63,92,54,10.5,10.222222222222221,10.8,2,2,4
2023,2356,1407091,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-zimbabwe-3rd-match-1407091/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-zimbabwe-3rd-match-1407091/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/namibia-vs-zimbabwe-3rd-match-1407091/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Zimbabwe,9,Namibia,28,"[""3rd Match, Windhoek, November 22, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 22, 2023",Windhoek,/cricket-grounds/wanderers-cricket-ground-windhoek-58678,58678,Namibia won by 7 wickets (with 32 balls remaining),Namibia,28,team2,20,14.4,132,8,6.60,134,3,9.13,9,5,6,6,-99.43540016314233,133.47420900000003,-27.4955223880597,2.070369378097514,5,80,-5,70,7,4,38,-4,50,3,2,31,-2,25,5,3,99,-3,65,15,1,4.0,1,-1,20,-1,1,2,4.0,1,-2,43,-2,2,3,6.4,1,-3,70,-3,0,3,8.0,5,-3,54,-3,2,1,4.0,0,-1,24,-1,1,2,8.0,2,-2,46,-2,3,"['946507', '696145', '55412', '55870', '299572', '495964', '1045883', '672775', '571703', '827051', '806241']","['833777', '595790', '482478', '519070', '553821', '541991', '330223', '1071473', '221140', '524075', '596664']",6,3,2,4,4,3,41,59,32,6.833333333333333,6.555555555555555,6.4,3,3,2,74,60,0,12.333333333333334,6.666666666666667,0.0,0,3,0
2023,2355,1407090,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/tanzania-vs-uganda-2nd-match-1407090/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/tanzania-vs-uganda-2nd-match-1407090/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043/tanzania-vs-uganda-2nd-match-1407090/match-overs-comparison,/series/icc-men-s-t20-world-cup-africa-region-qualifier-2023-24-1407043,1407043,ICC Men's T20 World Cup Africa Region Qualifier,Tanzania,160,Uganda,35,"[""2nd Match, Windhoek, November 22, 2023, ICC Men's T20 World Cup Africa Region Qualifier""]","Nov 22, 2023",Windhoek,/cricket-grounds/wanderers-cricket-ground-windhoek-58678,58678,Uganda won by 8 wickets (with 28 balls remaining),Uganda,35,team2,20,15.2,99,7,4.95,105,2,6.84,9,4,7,6,-108.56510988898587,58.555871999999994,-27.76930693069307,2.488600059336061,2,17,-2,20,2,7,81,-7,100,7,1,31,-1,35,3,3,71,-3,57,7,0,0.0,0,0,0,0,0,3,7.2,1,-3,40,-3,0,4,8.0,1,-4,63,-4,1,1,4.0,0,-1,28,-1,0,3,8.0,3,-3,33,-3,0,3,9.0,4,-3,44,-3,0,"['296167', '1286455', '1286456', '1335264', '296166', '723573', '1335263', '1286457', '859431', '470752', '1178055']","['531312', '1151337', '233528', '1129565', '420490', '928109', '731523', '1380565', '420492', '1151338', '1178061']",1,0,0,5,3,3,28,36,35,4.666666666666667,4.0,7.0,1,5,1,21,76,8,3.5,8.444444444444445,4.0,1,1,0
2023,2348,1405327,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-final-1405327/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-final-1405327/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-final-1405327/match-overs-comparison,/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299,1405299,ICC Men's T20 World Cup Asia Qualifier Final,Nepal,33,Oman,37,"[""Final, Kirtipur, November 05, 2023, ICC Men's T20 World Cup Asia Qualifier Final""]","Nov 5, 2023",Kirtipur,/cricket-grounds/tribhuvan-university-international-cricket-ground-kirtipur-59566,59566,Match tied (Oman won the Super Over),Oman,37,team2,20,20,184,6,9.20,184,9,9.20,8,10,7,6,-181.39330419407415,1171.8352799999998,-34.31720430107527,2.1977261710019507,2,57,-2,34,9,6,120,-6,87,17,3,36,-3,27,4,7,139,-7,93,20,0,0.0,0,0,0,0,0,5,13.0,6,-5,127,-5,2,2,7.0,2,-2,51,-2,0,1,4.0,3,-1,26,-1,1,2,5.0,0,-2,76,-2,3,3,11.0,3,-3,79,-3,0,"['794713', '1058514', '1161022', '1141934', '1072488', '1253822', '1185233', '800675', '960361', '701215', '1058508']","['1276719', '1402600', '940593', '585083', '956319', '1077310', '888565', '41984', '681801', '436749', '937953']",5,5,1,5,3,3,47,63,74,7.833333333333333,7.0,14.8,1,3,2,62,68,54,10.333333333333334,7.555555555555555,10.8,1,1,7
2023,2346,1405325,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/bahrain-vs-oman-1st-semi-final-1405325/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/bahrain-vs-oman-1st-semi-final-1405325/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/bahrain-vs-oman-1st-semi-final-1405325/match-overs-comparison,/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299,1405299,ICC Men's T20 World Cup Asia Qualifier Final,Bahrain,57,Oman,37,"[""1st Semi-Final, Kirtipur, November 03, 2023, ICC Men's T20 World Cup Asia Qualifier Final""]","Nov 3, 2023",Kirtipur,/cricket-grounds/tribhuvan-university-international-cricket-ground-kirtipur-59566,59566,Oman won by 10 wickets (with 34 balls remaining),Oman,37,team2,20,14.2,106,9,5.30,109,0,7.60,11,2,7,6,-78.34986580475682,18.89208,-10.50925925925926,2.751527947419971,2,37,-2,33,5,9,67,-9,87,9,0,0,0,0,0,2,107,-2,86,14,0,0.0,0,0,0,0,0,4,8.0,0,20,55,7,0,3,6.2,0,13,54,7,2,1,4.0,1,11,27,4,1,1,3.0,1,10,23,4,0,4,13.0,7,46,56,6,1,"['1301600', '1172124', '1093638', '964521', '1284532', '1093632', '823339', '1217274', '1344829', '710767', '593296']","['1276719', '1402600', '956319', '937953', '940593', '888565', '41984', '1077310', '436749', '681801', '585083']",5,3,2,5,3,3,45,31,30,7.5,3.4444444444444446,6.0,1,6,2,38,71,0,6.333333333333333,7.888888888888889,0.0,0,0,0
2023,2347,1405326,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-united-arab-emirates-2nd-semi-final-1405326/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-united-arab-emirates-2nd-semi-final-1405326/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-united-arab-emirates-2nd-semi-final-1405326/match-overs-comparison,/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299,1405299,ICC Men's T20 World Cup Asia Qualifier Final,United Arab Emirates,27,Nepal,33,"[""2nd Semi-Final, Mulpani, November 03, 2023, ICC Men's T20 World Cup Asia Qualifier Final""]","Nov 3, 2023",Mulpani,/cricket-grounds/mulpani-cricket-ground-1147785,1147785,Nepal won by 8 wickets (with 17 balls remaining),Nepal,33,team2,20,17.1,134,9,6.70,135,2,7.86,10,4,7,7,-82.30968952189235,82.53786,-21.101470588235294,2.3088321670366394,3,7,-3,12,0,7,124,-7,108,19,1,22,-1,24,3,3,109,-3,79,14,0,0.0,0,0,0,0,0,4,7.1,0,17,49,6,2,3,10.0,2,16,84,11,0,0,0.0,0,0,0,0,0,4,12.0,1,30,101,16,0,3,8.0,6,29,31,3,1,"['1241277', '1141545', '1178586', '315232', '1161038', '1212829', '1209110', '1241265', '1241280', '1203754', '384525']","['794713', '1058514', '1253822', '1072488', '1185233', '800675', '1058508', '1141934', '794707', '960361', '701215']",6,3,2,5,5,1,41,53,40,6.833333333333333,5.888888888888889,8.0,2,2,5,39,66,45,6.5,7.333333333333333,11.25,1,1,0
2023,2342,1405321,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-9th-match-group-a-1405321/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-9th-match-group-a-1405321/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-oman-9th-match-group-a-1405321/match-overs-comparison,/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299,1405299,ICC Men's T20 World Cup Asia Qualifier Final,Oman,37,Nepal,33,"[""9th Match, Group A, Kirtipur, November 02, 2023, ICC Men's T20 World Cup Asia Qualifier Final""]","Nov 2, 2023",Kirtipur,/cricket-grounds/tribhuvan-university-international-cricket-ground-kirtipur-59566,59566,Oman won by 5 runs,Oman,37,team1,20,20,145,9,7.25,140,10,7.00,11,11,6,5,596.47635,-39.65959219478076,1.6911381416217892,-18.515258215962444,4,72,-4,69,9,7,64,-7,52,9,2,13,-2,17,0,9,124,-9,103,15,1,4.0,3,-1,30,-1,2,2,7.0,2,-2,57,-2,1,3,9.0,5,-3,53,-3,0,0,0.0,0,0,0,0,0,4,16.0,7,-4,112,-4,5,1,4.0,2,-1,30,-1,1,"['1276719', '1402600', '940593', '585083', '1276700', '956319', '888565', '1077310', '681801', '1077307', '937953']","['794713', '1058514', '701215', '1141934', '1072488', '1161022', '1253822', '1185233', '960361', '800675', '1058508']",6,3,2,5,5,1,43,58,44,7.166666666666667,6.444444444444445,8.8,4,3,2,46,37,57,7.666666666666667,4.111111111111111,11.4,3,4,3
2023,2340,1405319,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-malaysia-7th-match-group-a-1405319/full-scorecard,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-malaysia-7th-match-group-a-1405319/live-cricket-score,https://www.espncricinfo.com/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299/nepal-vs-malaysia-7th-match-group-a-1405319/match-overs-comparison,/series/icc-men-s-t20-world-cup-asia-qualifier-final-2023-24-1405299,1405299,ICC Men's T20 World Cup Asia Qualifier Final,Malaysia,16,Nepal,33,"[""7th Match, Group A, Kirtipur, October 31, 2023, ICC Men's T20 World Cup Asia Qualifier Final""]","Oct 31, 2023",Kirtipur,/cricket-grounds/tribhuvan-university-international-cricket-ground-kirtipur-59566,59566,Nepal won by 6 wickets (with 12 balls remaining),Nepal,33,team2,20,18,165,9,8.25,166,4,9.22,10,6,7,7,-79.61289079937158,273.05952,-37.52095808383234,1.786797801727242,3,82,-3,59,12,7,67,-7,62,7,1,65,-1,34,9,5,97,-5,74,13,0,0.0,0,0,0,0,0,1,2.0,0,5,26,4,0,6,16.0,4,38,139,18,3,0,0.0,0,0,0,0,0,4,13.0,5,27,105,12,5,3,7.0,2,19,50,7,0,"['868003', '913847', '307639', '633660', '633638', '1021025', '701227', '1090866', '402140', '1037565', '633641']","['794713', '1058514', '1141934', '1072488', '1161022', '1185233', '1058508', '1253822', '960361', '701215', '800675']",5,4,1,5,5,1,60,65,40,10.0,7.222222222222222,8.0,1,4,4,59,83,24,9.833333333333334,9.222222222222221,6.0,1,2,1
